executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
2,29158,17,16,true,88,0.7676599013863328,0.9334798064791179,91,true,117,198,67,4.993346419982531,0.7557942621441722,34,lz4,83,11,true,50,7,384,130,10,false,true,false,true,org.apache.spark.serializer.KryoSerializer,139.458
9,26126,21,15,true,67,0.8946355112047493,0.6684308899967619,92,false,5,907,61,3.752706720876785,0.7911731832189717,75,lzf,102,4,false,47,56,423,196,5,false,false,false,true,org.apache.spark.serializer.KryoSerializer,99.301
3,27324,14,19,false,71,0.8354009028994762,0.6498672521291364,17,false,23,312,28,3.8816444084708017,0.12773525709009917,4,lzf,120,17,false,106,25,316,56,10,false,true,false,false,org.apache.spark.serializer.KryoSerializer,93.173
3,36038,8,13,false,89,0.685455322265625,0.5,32,false,48,200,39,3.218505859375,0.02862548828125,4,lz4,64,32,true,64,25,141,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,130.425
3,27310,8,26,false,74,0.95458984375,0.5,32,false,48,200,89,4.37890625,0.1220703125,4,lz4,64,32,true,64,14,487,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,111.463
3,27191,8,22,false,39,0.837554931640625,0.5,32,false,48,200,100,3.302490234375,0.40179443359375,4,lz4,64,32,true,64,10,141,354,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,106.636
3,28348,8,12,false,61,0.695098876953125,0.5,32,false,48,200,100,3.992919921875,0.08856201171875,4,lz4,64,22,true,64,24,89,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,118.117
15,28229,31,16,true,36,0.866862578390922,0.989626765605123,33,true,45,372,65,3.8592009607823834,0.452619190135485,97,lz4,78,6,true,39,17,77,171,6,false,false,true,true,org.apache.spark.serializer.KryoSerializer,85.824
2,27355,8,9,false,82,0.915283203125,0.5,32,false,48,200,100,4.513671875,0.37353515625,4,lz4,64,32,true,64,8,288,267,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,116.536
3,29053,8,21,false,17,0.6,0.5,32,false,48,200,100,3.62451171875,0.0931396484375,4,lz4,64,32,true,64,25,221,199,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,111.301
3,26188,30,42,true,84,0.6575752133393326,0.8587447041336671,52,true,73,175,70,4.9133420563001735,0.10974190967204506,43,lz4,72,9,false,49,10,80,202,5,true,true,true,false,org.apache.spark.serializer.KryoSerializer,106.568
3,27191,8,22,false,39,0.837554931640625,0.5,32,false,48,200,100,3.302490234375,0.40179443359375,4,lz4,64,32,true,64,10,141,354,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,108.702
12,30105,23,14,false,62,0.7104602389792855,0.6064307430797363,115,true,33,442,90,3.4564092957688644,0.3410896547363824,89,lz4,93,35,false,10,115,98,448,7,false,false,true,false,org.apache.spark.serializer.KryoSerializer,97.494
3,26567,8,22,false,82,0.6,0.5,32,false,48,200,100,3.0849609375,0.373291015625,4,lz4,64,32,true,64,22,52,394,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,101.877
10,28961,28,11,false,40,0.7210787990563197,0.9191828233153819,53,true,118,796,32,3.687753459047331,0.12449087946289718,108,lz4,84,8,false,49,18,169,445,10,false,true,false,false,org.apache.spark.serializer.KryoSerializer,89.536
3,37004,8,32,false,10,0.6,0.5,32,false,48,200,100,3.115478515625,0.21356201171875,4,lz4,64,4,true,64,38,309,138,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,178.589
3,27020,8,19,false,69,0.895904541015625,0.5,32,false,48,200,100,3.007568359375,0.35638427734375,4,lz4,64,32,true,64,27,50,486,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,101.373
3,28802,8,37,false,80,0.989166259765625,0.5,32,false,48,200,100,1.152099609375,0.10736083984375,4,lz4,64,32,true,64,3,95,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,117.223
7,34763,21,14,true,88,0.7658081756624306,0.8573624899082131,94,false,15,206,73,4.192787488515536,0.4453860131973444,113,lzf,87,13,false,82,51,353,206,6,true,false,false,true,org.apache.spark.serializer.KryoSerializer,109.673
3,28035,38,23,false,19,0.875640869140625,0.5,32,false,48,200,100,3.968994140625,0.37664794921875,4,lz4,64,32,true,64,70,50,120,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,106.546
6,33093,22,25,false,20,0.9975349960874842,0.8977212311436895,17,false,35,484,50,4.76319760732695,0.8197067538662829,50,lzf,79,25,false,51,84,166,398,3,true,false,true,false,org.apache.spark.serializer.KryoSerializer,105.955
3,36310,30,22,false,37,0.7884311090989795,0.6128626985843553,32,false,27,302,49,4.2065381828788615,0.8948303259297408,104,lz4,73,12,false,18,26,417,435,10,false,false,true,true,org.apache.spark.serializer.KryoSerializer,103.709
4,29277,8,15,false,69,0.538787841796875,0.5,32,false,48,200,100,2.915283203125,0.00494384765625,4,lz4,64,32,true,64,121,93,120,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,104.689
15,29422,27,13,false,61,0.8481978591919899,0.8380830779028738,99,true,61,303,67,2.700907714532793,0.3049944735027105,83,lzf,117,23,true,35,41,53,96,3,true,false,false,true,org.apache.spark.serializer.KryoSerializer,96.639
2,29841,8,10,false,17,0.98077392578125,0.5,32,false,48,200,100,3.63525390625,0.2801513671875,4,lz4,64,32,true,64,55,106,120,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,136.313
14,32854,8,9,false,80,0.6,0.5,32,false,48,200,100,2.65234375,0.0810546875,4,lz4,64,6,true,64,72,50,432,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,118.711
2,27376,37,10,false,90,0.861419677734375,0.5,32,false,48,200,100,4.033935546875,0.32525634765625,4,lz4,64,32,true,64,40,50,120,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,114.604
2,27940,9,17,false,97,0.6,0.5,32,false,48,200,100,3.0078125,0.228515625,4,lz4,64,32,true,64,10,50,300,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,150.754
4,28243,8,26,false,45,0.64788818359375,0.5,32,false,48,200,100,3.16552734375,0.1187744140625,4,lz4,64,32,true,64,14,50,288,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,111.282
4,28243,8,26,false,45,0.64788818359375,0.5,32,false,48,200,100,3.16552734375,0.1187744140625,4,lz4,64,32,true,64,14,301,120,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,112.575
4,29593,8,23,false,53,0.6,0.5,32,false,48,200,100,3.3983154296875,0.235076904296875,4,lz4,64,32,true,64,7,110,362,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,103.482
4,30280,8,8,false,84,0.662109375,0.5,32,false,48,200,100,4.984375,0.13671875,4,lz4,64,32,true,64,18,104,120,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,97.218
7,31825,45,13,false,98,0.7056919032426063,0.8482955426136288,77,true,25,841,25,4.475605657418605,0.512998689604233,128,lz4,78,18,false,118,4,365,111,9,true,false,true,false,org.apache.spark.serializer.KryoSerializer,92.552
2,26477,8,10,false,31,0.5999755859375,0.5,32,false,48,200,100,4.2626953125,0.736083984375,4,lz4,64,32,true,64,39,50,149,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,108.993
2,27355,8,9,false,82,0.915283203125,0.5,32,false,48,200,100,4.513671875,0.37353515625,4,lz4,64,32,true,64,8,50,274,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,111.571
2,27376,37,10,false,90,0.861419677734375,0.5,32,false,48,200,100,4.033935546875,0.32525634765625,4,lz4,64,32,true,64,40,50,120,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,114.189
1,28702,8,11,false,20,0.73406982421875,0.5,32,false,48,200,100,3.18310546875,0.5997314453125,4,lz4,64,32,true,64,6,50,52,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,207.095
