executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
1,36639,8,49,false,19,0.6,0.5,108,false,61,200,100,1.378662109375,0.95697021484375,4,lz4,124,32,true,64,64,101,352,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,643.227
1,25600,8,21,false,91,0.6,0.60662841796875,32,false,48,122,100,4.19091796875,0.9730224609375,4,lz4,102,32,true,60,64,348,278,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,532.006
1,25600,28,8,false,10,0.6,0.5,32,false,48,215,28,4.9200439453125,0.921112060546875,10,lz4,121,61,true,65,64,50,191,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,450.99
1,25600,8,8,false,10,0.698577880859375,0.608184814453125,43,false,48,361,99,1.5,0.32037353515625,4,lz4,64,90,true,50,64,92,158,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,596.151
1,29484,8,39,false,10,0.715118408203125,0.817596435546875,32,false,48,641,84,1.5,0.18988037109375,4,lz4,64,4,true,35,110,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,622.869
1,25600,8,13,false,10,0.54302978515625,0.87969970703125,99,false,127,426,51,1.5,0.1741943359375,4,lz4,64,85,true,64,98,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,511.701
1,25600,8,36,false,10,0.734588623046875,0.901153564453125,20,false,48,200,100,1.5,0.38604736328125,67,lz4,64,61,true,64,55,307,358,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,493.59
1,25600,8,8,false,10,0.5816650390625,0.7025146484375,51,false,41,200,78,1.5,0.739501953125,17,lz4,82,79,true,64,123,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,507.178
1,25600,8,45,false,10,0.6,0.5,2,false,100,986,93,1.5,0.504852294921875,4,lz4,92,91,true,64,99,50,52,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,525.138
1,25600,8,15,false,10,0.6,0.797821044921875,80,false,3,200,54,3.964599609375,0.18548583984375,33,lz4,64,48,true,64,112,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,563.561
1,25600,8,17,false,10,0.6,0.706817626953125,45,false,124,200,64,3.820556640625,0.27520751953125,65,lz4,64,32,true,64,47,50,43,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,553.529
