executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
14,30219,8,8,false,10,0.74005126953125,0.5,113,false,48,200,30,3.51513671875,0.75,4,lz4,64,75,true,33,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,65.341
15,27172,8,8,false,24,0.94989013671875,0.5,106,false,48,766,30,2.48486328125,0.75,4,lz4,64,32,true,90,12,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,64.85
13,31448,8,8,false,10,0.714874267578125,0.767059326171875,32,false,48,494,30,3.058349609375,0.75,4,lz4,64,62,true,71,64,448,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,70.304
12,33253,8,8,false,10,0.6,0.5,14,false,48,200,30,2.301025390625,0.75,70,lz4,64,32,true,35,40,50,157,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,74.267
13,25921,8,49,false,10,0.61273193359375,0.5,76,false,48,200,30,2.29931640625,0.1490478515625,4,lz4,64,32,true,101,45,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,69.866
12,31776,37,8,false,10,0.54644775390625,0.5,121,false,53,200,30,1.74755859375,0.3314208984375,4,lz4,64,32,true,113,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,68.377
12,31776,8,39,false,10,0.54644775390625,0.5,121,false,48,469,30,1.74755859375,0.3314208984375,4,lz4,64,32,true,113,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,72.011
14,26087,8,8,false,10,0.6,0.979522705078125,80,false,59,200,30,4.058349609375,0.75,4,lz4,64,32,true,15,20,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,65.859
12,29585,8,8,false,10,0.716094970703125,0.5,32,false,48,778,30,3.939208984375,0.07073974609375,4,lz4,64,94,false,93,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,69.498
11,27499,8,29,false,10,0.6,0.5,122,false,60,200,30,3.462890625,0.75,4,lz4,64,32,true,44,64,475,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,72.154
12,30003,8,8,false,10,0.6,0.5,119,true,48,377,30,2.24951171875,0.75,4,lz4,64,60,true,113,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,70.871
12,29868,8,8,false,10,0.6,0.5,32,false,41,200,30,4.56689453125,0.3731689453125,4,lz4,64,83,true,11,44,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,69.797
14,26435,8,8,false,10,0.6,0.5,111,true,48,200,30,2.263427734375,0.45062255859375,4,lz4,64,32,true,84,7,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,69.02
15,31141,8,8,false,64,0.6,0.5,115,false,48,200,30,1.5262451171875,0.75,4,lz4,64,61,true,78,16,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,67.748
15,33015,8,8,false,10,0.6,0.5,16,false,48,886,30,3.0218505859375,0.75,4,lz4,64,98,true,104,118,436,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,91.062
14,30219,8,8,false,10,0.6,0.5,87,false,62,894,30,3.51513671875,0.5867919921875,4,lz4,64,32,true,33,7,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,82.241
14,30219,8,8,false,10,0.6,0.5,32,true,48,894,30,3.51513671875,0.75,4,lz4,64,32,false,33,64,70,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,67.199
13,27617,8,8,false,10,0.6,0.5,67,false,48,200,30,4.6571044921875,0.75,126,lz4,97,32,true,106,9,455,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,70.847
15,31141,8,8,false,64,0.9493560791015625,0.5,32,false,48,200,30,1.5262451171875,0.75,4,lz4,64,61,true,78,16,267,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,109.622
12,27556,32,8,false,98,0.6,0.5,32,false,8,987,30,1.949462890625,0.75,4,lz4,64,32,true,29,32,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,78.702
14,30966,8,8,false,10,0.6,0.5,32,true,48,332,30,2.50439453125,0.2503662109375,4,lz4,64,32,true,11,17,478,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,134.335
15,26131,8,8,false,10,0.698486328125,0.5,126,false,48,200,30,4.404296875,0.32275390625,4,lz4,64,32,true,11,25,490,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,74.153
14,28969,8,8,false,10,0.7332305908203125,0.5,95,false,48,963,30,1.7039794921875,0.75,4,lz4,64,32,true,35,64,91,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,70.012
14,28702,8,8,false,10,0.6071929931640625,0.5,49,false,48,200,30,1.8875732421875,0.820281982421875,4,lz4,64,97,true,115,105,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,67.625
14,26435,8,8,false,88,0.6,0.5,2,false,48,200,30,2.263427734375,0.75,4,lz4,64,58,true,17,64,336,40,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,66.174
15,33073,8,8,false,10,0.507232666015625,0.5,78,false,48,623,30,1.383544921875,0.54742431640625,84,lz4,64,32,true,23,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,95.775
11,30479,8,8,false,88,0.7302398681640625,0.5,32,false,48,200,30,3.3201904296875,0.75,4,lz4,64,32,true,41,103,286,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,84.004
