X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,PERF
1.0,-2.0,10.0,-5.0,0.0,-14.879150390625,4.0,6.0,25.0,3.0,33.23768505768668
1.0,4.0,-7.12646484375,-5.0,-1.0,7.0,4.0,6.0,25.0,7.49267578125,32.554763298960914
8.0,4.0,10.0,3.0,-1.0,7.0,4.0,6.0,26.0,-23.895263671875,33.47429059509384
23.0,4.0,10.0,0.0,-3.0,7.0,4.0,6.0,26.0,4.976806640625,33.94650963831303
-2.0,4.0,10.0,-5.0,0.0,7.0,4.0,-14.0,25.0,3.0,31.715798401150302
2.0,4.0,10.0,-4.0,8.0,7.0,4.0,6.0,25.0,8.594970703125,31.53751301601634
0.0,24.0,10.0,-11.0,0.0,7.0,4.0,6.0,26.0,3.0,33.36332691359506
0.0,-24.0,10.0,16.0,-1.0,7.0,4.0,6.0,25.0,3.0,33.64807052076792
-1.0,4.0,10.0,0.0,12.0,7.0,4.0,6.0,25.0,6.8408203125,32.483266969527946
4.0,-27.0,10.0,-5.0,-5.0,7.0,4.0,6.0,25.0,3.0,32.84413873759357
-2.0,8.0,10.0,-2.0,0.0,7.0,4.0,6.0,26.0,3.0,31.67010468174866
3.0,3.0,10.0,-4.0,-4.0,7.0,4.0,6.0,25.0,3.0,32.76058983449774
3.0,3.0,10.0,-4.0,-4.0,7.0,4.0,6.0,25.0,3.0,31.73438523900628
0.0,12.0,10.0,3.0,0.0,7.0,4.0,6.0,26.0,3.0,32.90100487731166
9.0,10.0,10.0,-29.0,3.0,7.0,4.0,6.0,25.0,3.0,33.73917032037598
-15.0,-4.0,10.0,-4.0,-4.0,7.0,4.0,6.0,26.0,3.0,33.22372122685206
3.0,-25.0,10.0,0.0,1.0,7.0,4.0,6.0,25.0,3.0,34.052717241981284
-2.0,8.0,10.0,-2.0,0.0,7.0,4.0,6.0,26.0,3.0,31.840584083041826
3.0,3.0,10.0,-4.0,-4.0,7.0,4.0,6.0,25.0,3.0,31.41683932287175
-18.0,9.0,10.0,-4.0,-5.0,7.0,4.0,6.0,29.0,3.0,34.344661574385434
5.0,0.0,10.0,-5.0,29.0,7.0,4.0,6.0,26.0,3.0,33.775436303824165
-5.0,4.0,10.0,-19.0,-3.0,7.0,4.0,6.0,26.0,3.0,33.541659855620914
-10.0,-1.0,10.0,-2.0,0.0,7.0,4.0,6.0,25.0,3.0,32.83943826585891
13.0,4.0,10.0,7.0,0.0,7.0,4.0,6.0,25.0,3.0,34.58407504774734
0.0,0.0,10.0,2.0,-3.0,7.0,4.0,6.0,28.0,3.0,34.714812693413975
0.0,0.0,10.0,2.0,-3.0,7.0,4.0,6.0,28.0,3.0,31.583377427359693
0.0,0.0,10.0,2.0,-3.0,7.0,4.0,6.0,28.0,3.0,30.047398689524538
0.0,-2.0,10.0,10.0,0.0,7.0,4.0,6.0,28.0,3.0,34.25864210032151
0.0,0.0,10.0,2.0,-3.0,7.0,4.0,6.0,28.0,3.0,29.97987625428212
-1.0,4.0,10.0,-10.0,-2.0,7.0,4.0,6.0,26.0,3.0,33.185878831338385
0.0,0.0,10.0,2.0,-3.0,7.0,4.0,6.0,28.0,3.0,29.871163718342505
0.0,-22.0,10.0,-4.0,0.0,7.0,4.0,6.0,28.0,3.0,33.77777958452249
0.0,0.0,10.0,2.0,-3.0,7.0,4.0,6.0,28.0,3.0,29.90050040689947
0.0,0.0,10.0,2.0,-3.0,7.0,4.0,6.0,28.0,3.0,29.871163718342505
1.0,7.0,10.0,12.0,-4.0,7.0,4.0,6.0,27.0,3.0,32.929560231996405
4.0,-1.0,10.0,-1.0,-4.0,7.0,4.0,6.0,27.0,3.0,32.86758451436415
4.0,-1.0,10.0,-1.0,-4.0,7.0,4.0,6.0,27.0,3.0,31.039585812924464
4.0,-1.0,10.0,-1.0,-4.0,7.0,4.0,6.0,27.0,3.0,30.816754447399767
7.0,-1.0,10.0,2.0,9.0,7.0,4.0,6.0,28.0,3.0,33.249152614005816
6.0,7.0,10.0,-6.0,1.0,7.0,4.0,6.0,29.0,3.0,33.16037206349319
9.0,26.0,10.0,-5.0,-1.0,7.0,4.0,6.0,29.0,3.0,34.368452620482024
7.0,13.0,10.0,0.0,-5.0,7.0,4.0,6.0,28.0,3.0,33.7223486440691
4.0,26.0,10.0,0.0,-3.0,7.0,4.0,6.0,28.0,3.0,33.60811875039486
14.0,1.0,10.0,-13.0,0.0,7.0,4.0,6.0,27.0,3.0,34.89172182325379
