X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,PERF
-11.0,-10.0,16.986433718633897,11.0,14.0,27.273801790139046,30.0,-8.0,-26.0,20.55287104189666,25.283494036663548
1.0,4.0,10.0,15.0,1.0,27.6708984375,-16.0,-26.0,-29.0,3.0,25.138620531834217
1.0,4.0,10.0,15.0,1.0,27.6708984375,-16.0,-26.0,-29.0,3.0,22.84212502354411
1.0,4.0,10.0,-1.0,8.0,27.974853515625,4.0,-26.0,-29.0,3.0,24.77335305378911
1.0,4.0,10.0,-1.0,8.0,27.974853515625,4.0,-26.0,-29.0,3.0,22.326022364620975
1.0,4.0,10.0,15.0,7.0,28.623046875,4.0,-15.0,-29.0,3.0,23.488254520211253
1.0,4.0,10.0,3.0,9.0,27.79541015625,4.0,-13.0,-27.0,3.0,24.07681573780376
1.0,4.0,10.0,-17.0,-2.0,27.72216796875,4.0,-29.0,-24.0,3.0,23.670901229650116
1.0,4.0,10.0,10.0,25.0,27.275390625,4.0,-24.0,-24.0,3.0,24.133417009326028
1.0,-17.0,10.0,15.0,-2.0,27.72216796875,4.0,-29.0,-24.0,3.0,23.440881493859425
1.0,4.0,10.0,-3.0,6.0,26.455078125,4.0,-12.0,-27.0,3.0,22.874963507325166
1.0,4.0,10.0,-3.0,6.0,26.455078125,4.0,-12.0,-27.0,3.0,21.334731790455265
1.0,-3.0,10.0,15.0,6.0,26.455078125,4.0,-12.0,-27.0,3.0,21.170521264470285
-9.0,-27.0,28.438520274939428,-7.0,1.0,29.983111667380257,-13.0,18.0,-27.0,-10.191446403520576,24.829544085077924
1.0,8.0,10.0,15.0,-8.0,26.16943359375,4.0,-23.0,-28.0,3.0,23.10884514133569
1.0,11.0,0.5017368090319039,-20.0,-8.0,29.474611802250124,1.0,-27.0,-28.0,4.8868097278471865,23.338840793148997
15.0,7.0,5.412227899396605,-23.0,-2.0,27.01712634965522,27.0,-20.0,-29.0,26.236976076130055,22.488856281975313
1.0,1.0,10.0,15.0,3.0,26.517333984375,4.0,-29.0,-28.0,3.0,21.350981146294533
1.0,-12.0,10.0,15.0,0.0,27.22412109375,4.0,-5.0,-28.0,3.0,23.93713000660349
22.0,1.0,21.74872793357259,-15.0,1.0,27.029269634134906,21.0,-16.0,-28.0,5.510231299056684,22.081736281570894
1.0,4.0,-28.1396484375,15.0,2.0,28.2568359375,4.0,-23.0,-26.0,3.0,22.93714954921873
1.0,4.0,-3.251953125,15.0,6.0,26.455078125,4.0,-12.0,-27.0,3.0,22.06311320829721
21.0,-15.0,20.679731311315543,-16.0,9.0,26.0066580891773,-4.0,-28.0,-29.0,-7.677784039894398,24.24460494058795
1.0,4.0,-10.506591796875,0.0,7.0,26.224365234375,4.0,6.0,-29.0,3.0,23.405261164151305
1.0,5.0,28.809814453125,15.0,3.0,27.052001953125,4.0,6.0,-29.0,3.0,23.72265396384461
21.0,2.0,-1.8562579634444667,-13.0,8.0,27.652644065878476,-13.0,21.0,-17.0,25.86925052295657,24.658136977457037
1.0,-20.0,-13.963623046875,15.0,10.0,25.997314453125,4.0,6.0,-28.0,3.0,23.797686182226652
1.0,-10.0,0.443115234375,15.0,7.0,26.224365234375,4.0,-29.0,31.0,3.0,24.284254117934054
1.0,4.0,1.160888671875,15.0,3.0,26.517333984375,4.0,-29.0,-28.0,3.0,21.864514339511707
1.0,4.0,4.28466796875,15.0,0.0,27.95654296875,4.0,-18.0,31.0,3.0,23.91269969547483
1.0,4.0,4.28466796875,15.0,0.0,27.95654296875,4.0,-18.0,31.0,3.0,21.357632688664015
1.0,4.0,4.28466796875,15.0,0.0,27.95654296875,4.0,-18.0,31.0,3.0,20.081196240531533
1.0,0.0,5.562744140625,15.0,4.0,29.351806640625,4.0,-15.0,31.0,3.0,21.76948589708953
1.0,3.0,-1.42822265625,15.0,1.0,28.74755859375,4.0,-28.0,31.0,3.0,21.429671064568662
1.0,3.0,-1.42822265625,15.0,1.0,28.74755859375,4.0,-28.0,31.0,3.0,19.820935914143995
1.0,3.0,0.87158203125,15.0,5.0,29.99267578125,4.0,6.0,10.0,3.0,22.81553600212279
1.0,3.0,-1.42822265625,15.0,1.0,28.74755859375,-28.0,6.0,31.0,3.0,21.17007759622948
1.0,25.0,-5.313720703125,15.0,1.0,29.197998046875,4.0,6.0,29.0,3.0,22.351484758637284
1.0,3.0,-1.42822265625,15.0,1.0,28.74755859375,4.0,6.0,-28.0,3.0,21.410659473118848
1.0,3.0,-1.42822265625,15.0,1.0,28.74755859375,4.0,6.0,-28.0,3.0,19.991960984560297
1.0,0.0,-2.025146484375,10.0,0.0,28.729248046875,4.0,6.0,31.0,3.0,20.97241587891429
1.0,0.0,-4.237060546875,15.0,2.0,28.223876953125,4.0,6.0,5.0,3.0,21.31380215028509
