executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
4,28130,8,8,false,10,0.6974029541015625,0.7690582275390625,32,false,48,546,100,1.1893310546875,0.75,116,lz4,64,50,true,62,64,50,436,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,120.695
7,25600,8,8,false,10,0.5758056640625,0.5386962890625,32,false,48,109,100,4.7041015625,0.75,15,lz4,64,102,true,22,118,50,235,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,133.432
1,35131,8,15,false,10,0.6,0.5,84,false,70,833,100,4.326171875,0.75,117,lz4,108,35,true,64,96,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,337.916
1,42975,8,11,false,10,0.914581298828125,0.5,104,false,120,719,100,1.5,0.75,24,lz4,70,20,true,64,69,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,464.799
15,31724,8,33,false,10,0.6260986328125,0.5,32,false,73,998,100,3.8603515625,0.75,40,lz4,64,32,true,64,83,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,59.565
5,28043,8,8,false,10,0.9583740234375,0.5,32,false,77,950,100,4.7978515625,0.930419921875,28,lz4,64,32,true,64,16,447,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,77.486
1,30624,8,8,false,10,0.61676025390625,0.5,32,false,48,237,100,2.52783203125,0.2374267578125,64,lz4,73,32,true,48,121,455,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,302.621
1,40741,8,8,false,10,0.809600830078125,0.5,32,false,48,557,100,2.426025390625,0.57244873046875,63,lz4,89,32,true,19,83,173,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,461.066
9,25774,8,8,false,10,0.867828369140625,0.5,32,false,48,200,100,2.014404296875,0.07281494140625,102,lz4,65,32,true,12,35,304,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,62.364
3,32625,8,33,false,10,0.737945556640625,0.5,32,false,124,719,100,1.5,0.03814697265625,8,lz4,64,32,true,64,64,90,220,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,120.936
4,39519,8,31,false,10,0.821441650390625,0.5,32,false,83,200,100,3.012939453125,0.76763916015625,89,lz4,119,32,true,64,64,50,56,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,132.952
1,33773,8,13,false,10,0.982818603515625,0.5,43,false,48,972,100,1.5,0.73602294921875,67,lz4,64,104,true,102,79,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,314.212
4,25600,8,10,false,10,0.50311279296875,0.5,111,false,48,919,100,1.5,0.0941162109375,80,lz4,64,32,true,36,37,93,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,75.674
12,37514,8,13,false,10,0.707977294921875,0.5,10,false,127,101,100,1.5,0.16729736328125,48,lz4,64,32,true,64,64,50,478,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,61.116
15,35162,27,8,false,10,0.9234619140625,0.5,32,false,119,200,100,4.5107421875,0.75,4,lz4,90,65,true,64,100,50,321,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,61.516
13,25600,8,8,false,10,0.515594482421875,0.547393798828125,32,false,48,929,100,1.5,0.79669189453125,4,lz4,73,61,true,40,65,312,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,56.113
7,29871,8,8,false,10,0.677337646484375,0.5,32,false,48,516,100,1.5,0.80706787109375,66,lz4,67,13,true,51,64,50,277,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,68.228
11,39457,8,8,false,80,0.6,0.5,32,false,42,931,100,3.7059326171875,0.872528076171875,97,lz4,64,21,true,111,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,61.386
11,43934,8,8,false,10,0.8370513916015625,0.5532379150390625,32,false,85,154,100,1.5,0.734588623046875,84,lz4,64,19,true,64,21,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,65.202
2,30206,8,8,false,10,0.882781982421875,0.5,35,false,48,311,100,1.5,0.19134521484375,4,lz4,119,32,true,64,6,157,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,165.431
4,36192,8,8,false,10,0.5908966064453125,0.5,11,false,38,200,100,1.5,0.695404052734375,4,lz4,126,43,true,64,64,125,171,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,95.342
15,25600,30,8,false,10,0.526611328125,0.5,98,false,34,200,61,3.666015625,0.31005859375,4,lz4,64,29,true,24,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,53.079
9,36212,8,8,false,10,0.955535888671875,0.5,32,false,64,246,62,1.5,0.33966064453125,107,lz4,64,32,true,28,20,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,83.714
2,35830,8,26,false,10,0.86737060546875,0.5,26,false,48,200,100,1.5,0.9403076171875,80,lz4,121,32,true,64,64,265,487,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,176.781
10,31647,8,27,false,10,0.5285186767578125,0.5,87,false,48,200,100,1.5,0.040618896484375,74,lz4,64,10,true,64,64,248,336,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,59.707
15,25600,9,48,false,10,0.6,0.5,32,false,89,275,100,1.5,0.799530029296875,4,lz4,64,112,true,69,64,196,437,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,55.132
3,25600,8,8,false,10,0.9894256591796875,0.5,32,false,39,661,44,1.3641357421875,0.470672607421875,19,lz4,64,32,true,64,127,50,377,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,92.536
8,31490,8,16,false,10,0.8316650390625,0.5,13,false,7,200,100,1.5,0.618408203125,63,lz4,127,32,true,92,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,60.983
5,25600,8,17,false,10,0.6,0.5,43,false,48,631,100,1.321533203125,0.28948974609375,4,lz4,75,32,true,64,52,191,172,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,67.467
13,25600,8,8,false,10,0.81365966796875,0.5,32,false,48,428,100,4.27490234375,0.8997802734375,4,lz4,97,77,true,29,53,297,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,57.536
1,25600,8,33,false,10,0.7554931640625,0.5,32,false,88,292,100,1.8916015625,0.869873046875,4,lz4,75,74,true,109,64,50,77,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,232.407
1,25600,8,24,false,10,0.9676513671875,0.5,32,false,124,399,100,2.1162109375,0.896728515625,4,lz4,82,112,true,89,64,50,484,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,234.187
1,25600,8,34,false,10,0.9369964599609375,0.5,32,false,110,565,100,3.0736083984375,0.586517333984375,4,lz4,103,77,true,53,64,50,422,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,234.498
1,28114,8,36,false,10,0.805633544921875,0.5,32,false,22,758,100,4.090087890625,0.83087158203125,4,lz4,71,5,true,108,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,304.236
1,27599,8,34,false,10,0.526275634765625,0.5,32,false,106,238,100,4.854248046875,0.41131591796875,4,lz4,92,86,true,93,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,308.437
1,41164,8,44,false,10,0.872528076171875,0.5,32,false,84,592,100,3.992431640625,0.56817626953125,4,lz4,119,33,true,127,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,468.079
