executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
1,25600,28,8,false,67,0.6,0.5864410400390625,32,false,111,316,24,1.5,0.868621826171875,4,lz4,127,74,true,8,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,130.849
12,25600,8,8,false,13,0.55517578125,0.5,67,false,4,862,100,1.5,0.8330078125,11,lz4,64,88,true,68,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,103.625
1,25600,8,8,false,16,0.90576171875,0.5,32,false,48,364,100,1.97265625,0.0029296875,77,lz4,76,84,true,64,26,50,111,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,151.553
9,25600,8,8,false,13,0.6,0.5,32,false,48,810,100,2.6241455078125,0.236785888671875,84,lz4,64,36,true,14,45,50,306,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,108.684
3,25600,8,8,false,10,0.7464599609375,0.8475341796875,32,false,107,216,100,3.4189453125,0.556396484375,4,lz4,104,111,true,69,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,105.912
13,25600,8,8,false,53,0.781402587890625,0.542327880859375,32,false,84,200,100,1.5,0.51190185546875,17,lz4,64,8,true,85,64,50,120,2,true,true,true,false,org.apache.spark.serializer.JavaSerializer,120.901
8,43723,8,8,false,10,0.6875152587890625,0.5,32,false,118,693,100,1.5,0.753631591796875,15,lz4,70,11,true,75,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,113.651
6,25600,8,27,false,39,0.97235107421875,0.5,32,false,49,388,100,1.5,0.2354736328125,4,lz4,74,28,true,64,64,50,413,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,110.622
15,25600,8,21,false,10,0.547027587890625,0.5,103,false,64,926,100,1.5,0.71942138671875,4,lz4,73,47,true,49,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,105.133
2,28227,8,17,false,99,0.7509002685546875,0.5,31,false,48,200,100,1.5,0.108489990234375,4,lz4,64,66,true,77,64,50,428,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,155.099
7,34992,8,8,false,92,0.833892822265625,0.5,32,false,48,200,14,4.210205078125,0.64801025390625,4,lz4,64,29,true,94,64,50,289,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,126.333
1,41103,8,43,false,34,0.941375732421875,0.5,32,false,48,200,52,1.5,0.75,40,lz4,74,101,true,125,64,50,243,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,266.013
1,27511,8,11,false,51,0.510772705078125,0.5,32,false,48,200,83,1.5,0.75,4,lz4,65,117,true,62,49,50,478,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,193.687
13,27643,8,22,false,19,0.813720703125,0.5,32,false,48,200,11,1.5,0.75,110,lz4,64,112,true,47,64,50,169,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,148.377
12,25600,8,41,false,28,0.771026611328125,0.5,61,false,48,200,100,1.5,0.71832275390625,55,lz4,64,117,true,88,64,50,303,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,113.669
8,31014,8,12,false,21,0.6,0.5,32,false,48,107,36,1.5,0.03570556640625,4,lz4,64,58,true,54,64,50,355,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,89.207
