executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
4,25600,8,8,false,10,0.75665283203125,0.61285400390625,32,false,58,738,100,3.73681640625,0.7117919921875,115,lz4,64,95,true,64,64,100,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,72.231
9,31291,8,8,false,10,0.749908447265625,0.746673583984375,89,false,33,200,100,1.715576171875,0.75,61,lz4,64,61,true,68,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,77.665
6,42917,8,8,false,10,0.547088623046875,0.588409423828125,32,false,47,200,47,2.919189453125,0.42767333984375,4,lz4,64,32,true,9,64,50,140,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,72.789
1,42665,8,8,false,10,0.6,0.796478271484375,90,false,48,200,81,3.574462890625,0.15985107421875,53,lz4,64,15,true,64,61,50,293,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,202.049
1,34043,8,8,false,10,0.841888427734375,0.687408447265625,111,false,104,200,21,3.215576171875,0.34527587890625,108,lz4,64,32,true,64,64,50,440,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,161.362
1,41608,8,9,false,10,0.7522125244140625,0.5,100,false,8,200,82,2.6131591796875,0.569427490234375,4,lz4,115,32,true,64,64,50,330,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,216.401
1,29200,8,49,false,10,0.91796875,0.91015625,54,false,2,200,81,3.59375,0.5078125,4,lz4,64,32,true,64,64,50,308,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,189.477
14,33935,8,8,false,10,0.6,0.5,25,false,115,200,36,2.0701904296875,0.830780029296875,4,lz4,64,13,true,64,111,50,241,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,88.35
5,25600,8,8,false,10,0.80169677734375,0.5,105,false,17,200,46,1.94287109375,0.75,4,lz4,64,32,true,103,64,361,467,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,73.831
10,43669,8,8,false,19,0.69573974609375,0.5,41,false,48,200,98,4.11962890625,0.6119384765625,51,lz4,64,95,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,83.004
14,43668,21,8,false,10,0.799713134765625,0.5,32,false,48,651,73,4.865478515625,0.75,17,lz4,64,67,true,64,64,50,177,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,85.78
3,29125,12,8,false,10,0.6759185791015625,0.5,32,false,48,200,11,3.4637451171875,0.460418701171875,81,lz4,64,3,true,112,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,67.903
10,25600,8,8,false,10,0.6737060546875,0.5,123,false,48,200,45,1.6708984375,0.078369140625,4,lz4,97,32,true,64,70,291,389,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,78.483
1,25600,8,8,false,10,0.509033203125,0.961181640625,62,false,24,200,73,1.5,0.14306640625,4,lz4,64,110,true,51,64,215,300,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,107.415
15,25600,8,30,false,10,0.901123046875,0.731201171875,32,false,10,200,100,2.087890625,0.75,45,lz4,64,32,true,64,72,160,268,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,67.217
1,25600,8,8,false,10,0.906890869140625,0.650360107421875,62,false,48,764,100,4.046142578125,0.78607177734375,113,lz4,64,32,true,47,102,50,110,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,107.166
6,31361,8,8,false,10,0.9696197509765625,0.5461578369140625,32,false,48,200,68,3.2772216796875,0.722381591796875,4,lz4,64,91,true,64,3,50,354,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,75.935
1,37263,8,13,false,10,0.8958282470703125,0.5,32,false,114,774,100,2.0062255859375,0.649505615234375,127,lz4,64,117,true,117,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,231.998
1,28616,8,49,false,10,0.870269775390625,0.5,32,false,46,482,100,3.446044921875,0.60028076171875,16,lz4,99,48,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,184.784
1,37264,8,30,false,10,0.94921875,0.5,32,false,2,866,100,3.28125,0.2265625,4,lz4,109,105,true,87,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,254.298
1,42238,8,47,false,10,0.6296539306640625,0.5,32,false,24,850,100,1.9422607421875,0.810516357421875,4,lz4,71,4,true,119,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,282.591
1,36991,8,35,false,10,0.5381011962890625,0.5,32,false,88,835,100,3.8348388671875,0.939910888671875,4,lz4,97,34,true,14,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,255.983
1,36862,8,10,false,10,0.873016357421875,0.5,32,false,29,767,100,2.051025390625,0.50079345703125,4,lz4,121,114,true,121,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,203.696
10,35541,8,26,false,10,0.791656494140625,0.5,32,false,69,428,24,3.174560546875,0.31170654296875,4,lz4,64,110,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,93.841
1,25600,8,40,false,10,0.854736328125,0.718505859375,118,false,76,200,33,3.216796875,0.95751953125,4,lz4,64,47,true,64,64,108,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,133.633
7,25600,8,35,false,10,0.9035186767578125,0.6360626220703125,55,false,81,200,35,2.7156982421875,0.700225830078125,4,lz4,64,32,true,64,64,136,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,79.658
15,31582,8,8,false,10,0.9665679931640625,0.5179595947265625,58,false,49,416,100,1.4066162109375,0.75,4,lz4,64,32,true,29,64,50,370,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,79.513
7,25600,8,8,false,10,0.8580169677734375,0.9293975830078125,32,false,58,881,38,1.6673583984375,0.75,4,lz4,64,35,true,124,64,50,447,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,77.799
12,30781,8,8,false,10,0.54852294921875,0.77581787109375,32,false,48,200,77,1.99755859375,0.4088134765625,6,lz4,64,32,true,64,64,457,61,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,78.066
