executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
1,32301,36,33,false,10,0.6,0.888153076171875,32,false,48,796,100,2.577880859375,0.75,4,lz4,89,37,true,34,64,157,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,370.11
1,37252,44,8,false,10,0.52459716796875,0.65716552734375,113,false,48,200,100,1.5,0.75,9,lz4,105,91,true,64,25,246,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,503.753
12,30007,10,29,true,54,0.6066430036269722,0.9391225904351044,94,true,74,882,47,2.1237681563816864,0.19293630503888887,34,lz4,123,68,true,12,23,110,176,8,true,false,true,false,org.apache.spark.serializer.KryoSerializer,276.375
1,30473,8,19,false,10,0.9859619140625,0.7769775390625,32,false,31,661,81,1.5,0.75,4,lz4,72,32,true,64,45,50,349,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,418.26
1,31072,8,8,false,10,0.7578125,0.9296875,32,false,43,200,95,1.5,0.75,51,lz4,65,55,true,64,43,50,162,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,401.796
1,32578,38,22,false,10,0.765899658203125,0.502777099609375,32,false,48,296,100,1.5,0.75,40,lz4,98,32,true,64,64,256,74,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,380.667
1,33328,8,8,false,10,0.6,0.51116943359375,32,false,101,613,97,1.5,0.75,75,lz4,71,78,true,64,64,359,407,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,435.676
1,31074,8,10,false,10,0.6,0.68145751953125,32,false,118,200,25,1.47314453125,0.75,99,lz4,86,64,true,64,64,50,285,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,408.34
1,37691,34,33,false,10,0.7432861328125,0.5894775390625,32,false,98,200,100,1.5,0.75,31,lz4,126,78,true,64,64,50,264,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,482.303
1,25719,21,18,false,10,0.83282470703125,0.58673095703125,32,false,118,200,15,1.5,0.75,83,lz4,124,32,true,64,64,50,306,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,320.057
1,30060,8,8,false,29,0.6,0.511993408203125,32,false,78,894,65,4.134521484375,0.75,39,lz4,72,32,true,64,64,58,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,450.705
1,31560,8,8,false,39,0.6,0.83233642578125,32,false,55,746,91,1.5,0.75,80,lz4,87,32,true,64,64,88,53,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,375.547
1,34184,8,8,false,10,0.556793212890625,0.726654052734375,32,false,79,204,25,1.5,0.75,111,lz4,114,32,true,64,64,497,255,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,382.066
11,34636,8,8,false,10,0.5810546875,0.7236328125,32,false,60,224,28,1.5,0.75,83,lz4,64,32,true,64,64,370,185,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,369.683
1,33500,20,8,false,10,0.6,0.879974365234375,32,false,41,969,90,4.371337890625,0.75,4,lz4,77,32,true,64,64,474,344,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,428.597
1,43670,23,8,false,53,0.624176025390625,0.628143310546875,32,false,18,105,67,2.969482421875,0.75,4,lz4,64,32,true,64,64,166,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,807.107
16,31058,31,43,true,59,0.8592696381734524,0.8118984108110469,111,false,52,585,20,2.7830529721952524,0.11693587195133427,70,lzf,119,28,true,58,110,454,195,8,false,true,true,false,org.apache.spark.serializer.KryoSerializer,267.759
1,37730,27,8,false,10,0.947845458984375,0.543121337890625,32,false,74,449,100,3.765869140625,0.75,4,lz4,117,32,true,64,64,348,41,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,496.218
13,27770,43,8,false,10,0.9389801025390625,0.5350189208984375,32,false,48,378,79,2.8665771484375,0.75,4,lz4,93,32,true,64,64,50,479,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,269.586
10,33928,37,17,false,10,0.6,0.899200439453125,32,false,48,200,95,1.5,0.75,94,lz4,105,32,true,64,64,225,121,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,264.22
2,28266,26,8,false,10,0.98931884765625,0.87310791015625,32,false,48,200,100,1.5,0.75,117,lz4,89,32,true,114,64,128,37,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,369.555
1,33779,8,8,false,42,0.766448974609375,0.908599853515625,32,false,42,200,30,1.5,0.75,108,lz4,112,32,true,64,64,83,205,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,407.802
4,25600,8,12,false,10,0.626068115234375,0.534820556640625,32,false,48,200,72,1.5,0.75,4,lz4,122,65,true,64,106,442,25,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,252.877
4,29771,30,8,false,10,0.9075927734375,0.6756591796875,32,false,48,200,36,2.0966796875,0.75,39,lz4,64,123,true,64,64,50,218,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,340.549
4,37845,8,8,false,10,0.537200927734375,0.979156494140625,32,false,48,200,69,4.962158203125,0.75,101,lz4,90,32,true,64,25,50,493,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,388.788
1,25600,21,8,false,10,0.838653564453125,0.634490966796875,32,false,48,200,33,1.583740234375,0.59710693359375,4,lz4,98,32,true,64,121,50,298,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,271.889
1,37904,15,8,false,10,0.6,0.977691650390625,32,false,48,200,100,1.5,0.16473388671875,78,lz4,93,56,true,113,64,368,167,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,515.054
1,26371,8,8,false,53,0.6,0.5,32,false,48,200,20,1.5,0.3704833984375,42,lz4,77,16,true,92,64,337,468,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,302.935
1,33281,30,18,false,79,0.6,0.7052001953125,87,false,48,200,100,4.9892578125,0.75,4,lz4,72,32,true,64,85,413,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,469.874
1,31541,8,43,false,88,0.635833740234375,0.592315673828125,123,false,48,609,100,1.5,0.75,4,lz4,115,32,true,76,64,354,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,344.621
1,25600,8,38,false,36,0.6,0.6869049072265625,32,false,48,200,100,3.3497314453125,0.75,14,lz4,95,36,true,67,64,337,225,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,330.329
1,42715,45,8,false,21,0.9801177978515625,0.5912933349609375,32,false,48,602,100,3.2049560546875,0.75,92,lz4,95,32,true,127,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,521.292
1,36770,24,8,false,10,0.6703033447265625,0.8396148681640625,32,false,48,897,100,4.9451904296875,0.75,63,lz4,91,32,true,33,127,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,558.18
1,39623,24,8,false,41,0.704681396484375,0.567413330078125,32,false,48,745,100,3.192138671875,0.75,97,lz4,74,32,true,10,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,572.452
1,40600,43,33,false,10,0.6229400634765625,0.6320648193359375,32,false,48,421,100,4.8944091796875,0.75,55,lz4,122,32,true,24,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,486.199
1,28824,8,15,false,10,0.81280517578125,0.95855712890625,32,false,48,246,100,3.21923828125,0.75,42,lz4,101,32,true,99,64,50,394,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,366.182
1,31271,8,34,false,10,0.637603759765625,0.743743896484375,32,false,13,200,61,2.129638671875,0.75,119,lz4,79,32,true,72,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,412.714
1,42445,10,8,false,10,0.62982177734375,0.97381591796875,32,false,48,983,100,4.73779296875,0.75,21,lz4,125,32,true,45,64,285,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,544.089
10,42611,8,8,false,10,0.891326904296875,0.773468017578125,32,false,48,540,100,1.619384765625,0.75,125,lz4,73,32,true,18,64,438,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,294.792
1,39759,8,14,false,10,0.61431884765625,0.91680908203125,32,false,48,709,20,1.5,0.75,111,lz4,74,32,true,32,64,50,297,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,566.465
1,34727,21,48,false,37,0.5154876708984375,0.5959320068359375,32,false,48,200,32,1.5,0.75,20,lz4,74,32,true,64,64,50,281,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,439.561
1,35772,26,25,false,78,0.93023681640625,0.5,32,false,48,200,100,4.36767578125,0.75,36,lz4,75,32,true,64,64,442,405,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,433.319
1,33349,8,33,false,60,0.703857421875,0.794677734375,32,false,48,140,100,1.5,0.75,104,lz4,75,32,true,46,64,50,459,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,392.82
