o0,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27,o28,o29,o30,o31,o32,o33,PERF
0.0,0.0,0.0,49.6171875,0.0,49.6171875,27.4140625,0.0,0.0,0.0,0.0,0.0,2.1484375,6.7421875,0.0,0.0,45.0234375,0.0,0.0,0.0,0.0,15.9296875,15.1640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.11765157226561
0.0,0.0,0.0,37.3671875,0.0,12.8671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6640625,38.8984375,0.0,18.9921875,0.0,8.2734375,0.0,0.0,3.6796875,27.4140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.97357359741213
0.0,0.0,0.0,27.4140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0078125,0.0,0.0,22.0546875,0.0,0.0,42.7265625,0.0,1.3828125,48.8515625,0.0,0.0,0.0,0.0,32.0078125,0.0,0.0,0.0,31.2421875,0.0,0.0,-62.12095805114747
0.0,0.0,0.0,39.28125,0.0,39.28125,0.0,0.0,0.0,33.15625,0.0,0.0,0.0,23.96875,36.21875,0.0,2.53125,0.0,0.0,0.0,0.0,11.71875,2.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.04853848632812
0.0,0.0,0.0,30.859375,0.0,0.0,0.0,0.0,10.953125,0.0,0.0,0.0,33.921875,14.015625,1.765625,0.0,10.953125,0.0,0.0,0.0,0.0,35.453125,36.984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107.56917514404296
34.3046875,0.0,0.0,40.4296875,0.0,0.0,0.0,24.3515625,0.0,29.7109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0546875,11.3359375,0.0,0.0,0.0,0.0,25.1171875,0.0,5.9765625,0.0,0.0,0.0,0.0,-103.6770923590088
0.0,0.0,0.0,49.6171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6171875,0.0,0.0,27.4140625,0.0,0.0,0.0,0.0,2.1484375,6.7421875,45.0234375,15.9296875,0.0,15.1640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.49034209838866
0.0,0.0,0.0,4.828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.484375,14.015625,0.0,0.0,49.234375,0.0,0.0,0.0,49.234375,49.234375,0.0,0.0,0.0,40.046875,0.0,0.0,23.203125,0.0,0.0,0.0,0.0,-6.398644704589846
0.0,0.0,0.0,37.3671875,12.8671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6640625,38.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9921875,8.2734375,0.0,0.0,0.0,3.6796875,0.0,0.0,27.4140625,0.0,0.0,0.0,0.0,-68.47964734619141
0.0,0.0,0.0,13.25,0.0,0.0,0.0,37.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,37.75,0.0,0.0,0.0,13.25,37.75,13.25,0.0,0.0,37.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.924190625
0.0,0.0,0.0,26.6484375,0.0,0.0,0.0,0.0,45.0234375,0.0,0.0,0.0,0.0,0.0,47.3203125,0.0,15.9296875,0.0,0.0,0.0,0.0,35.8359375,18.9921875,0.0,0.0,0.0,45.0234375,0.0,0.0,10.5703125,0.0,0.0,0.0,0.0,-112.12905703552246
0.0,0.0,0.0,8.2734375,0.0,0.0,38.8984375,0.0,0.0,0.0,0.0,0.0,28.9453125,0.0,0.0,0.0,0.0,9.8046875,0.0,0.0,0.0,29.7109375,49.6171875,2.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1953125,0.0,-38.428029577026386
0.0,0.0,0.0,29.7109375,0.0,0.0,5.2109375,0.0,0.0,0.0,0.0,0.0,13.6328125,0.0,0.0,0.0,0.0,6.7421875,0.0,0.0,0.0,26.6484375,15.9296875,29.7109375,0.0,0.0,0.0,0.0,0.0,32.0078125,0.0,0.0,0.0,0.0,-135.27535008117675
0.0,0.0,0.0,30.859375,0.0,0.0,0.0,0.0,0.0,10.953125,0.0,0.0,33.921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.015625,1.765625,0.0,0.0,0.0,10.953125,0.0,0.0,35.453125,0.0,0.0,0.0,36.984375,-55.433389958496086
0.0,0.0,0.0,5.59375,0.0,0.0,0.0,0.0,0.0,23.96875,0.0,0.0,42.34375,0.0,20.90625,0.0,0.0,0.0,0.0,0.0,0.0,14.78125,17.84375,0.0,0.0,0.0,27.03125,0.0,0.0,0.0,0.0,0.0,0.0,42.34375,-80.05607900390625
0.0,0.0,0.0,27.796875,38.515625,0.0,0.0,0.0,0.0,6.359375,0.0,0.0,4.828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.953125,7.890625,0.0,0.0,0.0,38.515625,0.0,0.0,0.0,9.421875,0.0,0.0,0.0,-56.85160025634766
0.0,0.0,0.0,10.1875,0.0,0.0,0.0,0.0,0.0,16.3125,0.0,0.0,16.3125,0.0,34.6875,0.0,0.0,0.0,0.0,0.0,0.0,28.5625,10.1875,0.0,0.0,0.0,4.0625,0.0,0.0,46.9375,0.0,0.0,0.0,0.0,-9.993498906249998
0.0,0.0,0.0,28.1796875,0.0,0.0,0.0,0.0,0.0,22.0546875,0.0,0.0,30.4765625,0.0,23.5859375,0.0,40.4296875,0.0,0.0,0.0,0.0,5.2109375,6.7421875,0.0,0.0,0.0,24.3515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.107080632934576
0.0,0.0,0.0,5.59375,0.0,0.0,0.0,0.0,0.0,23.96875,0.0,0.0,42.34375,0.0,20.90625,0.0,14.78125,0.0,0.0,0.0,0.0,17.84375,27.03125,0.0,0.0,0.0,42.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.00274012695314
0.0,0.0,0.0,4.828125,0.0,0.0,0.0,0.0,0.0,12.484375,0.0,0.0,14.015625,0.0,49.234375,0.0,0.0,0.0,0.0,0.0,0.0,49.234375,49.234375,0.0,0.0,0.0,40.046875,0.0,0.0,23.203125,0.0,0.0,0.0,0.0,-26.539479160156247
0.0,0.0,0.0,29.7109375,0.0,0.0,0.0,0.0,0.0,5.2109375,0.0,0.0,13.6328125,0.0,6.7421875,0.0,0.0,0.0,0.0,0.0,0.0,26.6484375,15.9296875,29.7109375,0.0,0.0,32.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.2576588671875
0.0,0.0,0.0,43.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.875,0.0,7.125,0.0,31.625,19.375,0.0,0.0,0.0,19.375,0.0,0.0,0.0,0.0,31.625,0.0,0.0,0.0,0.0,0.0,0.0,7.125,-88.55885484375001
0.0,0.0,0.0,6.359375,0.0,35.453125,0.0,9.421875,0.0,0.0,0.0,0.0,38.515625,0.0,0.0,0.0,26.265625,0.0,0.0,0.0,0.0,35.453125,0.0,0.0,0.0,0.0,10.953125,0.0,0.0,12.484375,0.0,0.0,0.0,0.0,-66.3966910107422
