executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
14,30880,8,8,false,10,0.7580718994140625,0.5584869384765625,32,false,48,200,27,1.5,0.266571044921875,89,lz4,64,105,true,27,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,43.436
2,27836,8,8,false,10,0.6143798828125,0.7550048828125,32,false,7,200,70,1.5,0.801025390625,31,lz4,64,10,true,43,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,64.858
13,34279,8,8,false,10,0.969635009765625,0.903900146484375,32,false,47,200,27,1.5,0.38397216796875,86,lz4,64,110,true,31,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,46.623
8,29736,8,8,false,10,0.614593505859375,0.839752197265625,32,false,28,200,27,1.5,0.30035400390625,88,lz4,64,20,true,80,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,43.365
12,29579,8,8,false,10,0.865936279296875,0.834014892578125,32,false,82,306,27,1.5,0.00872802734375,85,lz4,64,21,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,41.774
2,27473,8,8,false,29,0.665557861328125,0.871185302734375,32,false,48,200,30,1.5,0.72784423828125,70,lz4,64,4,true,94,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,62.127
2,28030,8,8,false,10,0.65869140625,0.89111328125,32,false,40,200,15,1.5,0.6806640625,47,lz4,64,13,true,93,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,60.392
2,25903,8,8,false,10,0.70233154296875,0.68646240234375,32,false,90,200,13,1.5,0.1441650390625,7,lz4,64,15,true,31,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,49.19
14,29309,8,8,false,10,0.7264556884765625,0.8811187744140625,32,false,88,200,28,1.5,0.388397216796875,62,lz4,64,35,true,111,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,43.083
11,29893,8,8,false,85,0.6,0.620849609375,32,false,29,200,28,1.5,0.20263671875,88,lz4,64,46,true,41,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,42.169
14,31462,8,8,false,68,0.687347412109375,0.850860595703125,32,false,48,658,28,1.5,0.39849853515625,113,lz4,64,32,true,96,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,42.829
11,29893,8,8,false,10,0.917724609375,0.620849609375,32,false,29,200,28,1.5,0.20263671875,88,lz4,64,46,true,41,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,42.809
12,28241,8,8,false,10,0.9676513671875,0.8739013671875,32,false,48,200,28,1.5,0.594970703125,127,lz4,101,37,true,13,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,41.163
11,30102,8,8,false,22,0.63677978515625,0.99713134765625,32,false,11,200,28,1.5,0.9534912109375,82,lz4,64,32,true,15,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,42.389
11,30454,8,8,false,75,0.6,0.792816162109375,32,false,34,200,28,1.5,0.15008544921875,21,lz4,64,47,true,22,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,44.694
13,30709,8,8,false,99,0.6954498291015625,0.6933441162109375,32,false,48,200,28,1.5,0.765106201171875,82,lz4,64,39,true,46,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,42.641
2,25971,8,8,false,96,0.74200439453125,0.88848876953125,32,false,18,200,12,1.5,0.3563232421875,127,lz4,64,32,true,41,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,41.595
2,27625,8,8,false,81,0.6,0.744873046875,32,false,67,200,28,3.693359375,0.79931640625,71,lz4,64,32,true,25,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,60.823
1,27734,8,8,false,10,0.8897857666015625,0.5,32,false,11,973,13,1.5,0.238494873046875,14,lz4,64,32,true,19,64,267,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,83.778
9,30651,8,8,false,10,0.6,0.74224853515625,32,false,48,623,29,1.5,0.0172119140625,115,lz4,97,23,true,93,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,44.344
14,28702,8,8,false,10,0.6071929931640625,0.6898345947265625,32,false,48,303,29,1.5,0.820281982421875,97,lz4,64,114,true,106,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,42.055
8,29723,8,8,false,10,0.6,0.9408111572265625,32,false,63,129,29,1.5,0.453826904296875,72,lz4,64,30,true,30,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,44.794
